367,783,467,783,467,804,367,804
271,787,343,787,343,807,271,807
343,787,367,787,367,804,343,804
168,811,240,811,240,828,168,828
869,838,941,838,941,859,869,859
945,838,1120,838,1120,859,945,859
1120,838,1268,838,1268,862,1120,862
171,890,189,890,189,910,171,910
195,890,254,890,254,910,195,910
295,890,378,890,378,910,295,910
450,890,470,890,470,910,450,910
474,890,550,890,550,910,474,910
591,890,629,890,629,910,591,910
632,890,653,890,653,910,632,910
1031,890,1069,890,1069,914,1031,914
1072,890,1124,890,1124,910,1072,910
257,893,292,893,292,910,257,910
550,893,587,893,587,910,550,910
656,893,749,893,749,914,656,914
752,893,852,893,852,914,752,914
855,893,876,893,876,910,855,910
876,893,935,893,935,914,876,914
1216,893,1295,893,1295,914,1216,914
1375,893,1402,893,1402,910,1375,910
1409,893,1485,893,1485,910,1409,910
1381,917,1419,917,1419,935,1381,935
1419,917,1464,917,1464,935,1419,935
1464,917,1488,917,1488,935,1464,935
1381,941,1457,941,1457,959,1381,959
427,990,473,985,476,1006,430,1012
477,986,532,986,532,1010,477,1010
1203,986,1282,986,1282,1010,1203,1010
1361,986,1485,986,1485,1003,1361,1003
1034,990,1120,990,1120,1010,1034,1010
1398,1003,1471,999,1472,1022,1399,1027
1361,1003,1402,1003,1402,1024,1361,1024
429,1017,460,1017,460,1038,429,1038
460,1017,488,1017,488,1038,460,1038
488,1017,546,1017,546,1038,488,1038
546,1017,855,1017,855,1038,546,1038
1179,1017,1275,1017,1275,1038,1179,1038
508,1044,749,1048,749,1071,508,1067
429,1048,470,1048,470,1069,429,1069
474,1048,501,1048,501,1065,474,1065
1179,1048,1196,1048,1196,1069,1179,1069
1203,1048,1282,1048,1282,1069,1203,1069
429,1075,496,1079,494,1102,428,1098
529,1075,666,1075,666,1096,529,1096
1179,1075,1275,1075,1275,1096,1179,1096
498,1079,529,1079,529,1096,498,1096
206,1735,309,1735,309,1760,206,1760
907,1735,1018,1739,1017,1763,906,1759
309,1739,336,1739,336,1760,309,1760
336,1739,367,1739,367,1756,336,1756
371,1739,446,1739,446,1760,371,1760
873,1739,900,1739,900,1760,873,1760
209,1760,244,1760,244,1780,209,1780
1010,1760,1086,1760,1086,1784,1010,1784
247,1763,357,1763,357,1784,247,1784
360,1763,422,1763,422,1780,360,1780
426,1763,501,1763,501,1784,426,1784
505,1763,543,1763,543,1780,505,1780
543,1763,574,1763,574,1780,543,1780
574,1763,632,1763,632,1780,574,1780
635,1763,694,1763,694,1780,635,1780
697,1763,735,1763,735,1780,697,1780
735,1763,835,1763,835,1780,735,1780
907,1763,941,1763,941,1780,907,1780
945,1763,1010,1763,1010,1784,945,1784
1086,1763,1127,1763,1127,1780,1086,1780
1124,1763,1158,1763,1158,1784,1124,1784
1161,1763,1261,1763,1261,1780,1161,1780
1265,1763,1289,1763,1289,1784,1265,1784
1292,1763,1323,1763,1323,1780,1292,1780
1326,1763,1423,1763,1423,1784,1326,1784
1426,1763,1495,1763,1495,1780,1426,1780
278,1784,316,1784,316,1804,278,1804
316,1784,371,1784,371,1804,316,1804
587,1784,642,1784,642,1804,587,1804
684,1784,721,1784,721,1804,684,1804
721,1784,763,1784,763,1804,721,1804
171,1787,202,1787,202,1801,171,1801
206,1787,275,1787,275,1804,206,1804
374,1787,429,1787,429,1808,374,1808
433,1787,477,1787,477,1804,433,1804
481,1787,563,1787,563,1804,481,1804
646,1787,680,1787,680,1804,646,1804
763,1787,831,1787,831,1808,763,1808
171,1808,213,1808,213,1828,171,1828
213,1808,244,1808,244,1828,213,1828
247,1808,299,1808,299,1828,247,1828
302,1808,323,1808,323,1828,302,1828
323,1808,381,1808,381,1832,323,1832
381,1808,405,1808,405,1828,381,1828
402,1808,433,1808,433,1828,402,1828
436,1808,512,1808,512,1832,436,1832
515,1808,598,1808,598,1832,515,1832
598,1808,618,1808,618,1828,598,1828
618,1808,673,1808,673,1828,618,1828
964,1796,1272,1812,1267,1895,960,1879
1003,1849,1223,1849,1223,1904,1003,1904
199,1849,639,1849,639,1925,199,1925
1086,1890,1144,1890,1144,1928,1086,1928
907,1928,986,1928,986,1976,907,1976
986,1931,1079,1931,1079,1976,986,1976
1082,1931,1134,1931,1134,1976,1082,1976
1130,1931,1179,1931,1179,1973,1130,1973
1182,1931,1316,1931,1316,1980,1182,1980
563,1935,646,1935,646,1997,563,1997
378,1935,453,1935,453,2007,378,2007
443,1935,570,1935,570,2004,443,2004
280,1940,388,1949,383,2009,275,2000
195,1942,285,1942,285,2007,195,2007
972,1973,1007,1973,1007,2010,972,2010
1007,1973,1179,1973,1179,2017,1007,2017
1199,1976,1275,1976,1275,2017,1199,2017
695,2018,769,2012,772,2047,698,2054
1082,2021,1203,2021,1203,2062,1082,2062
1020,2024,1086,2024,1086,2062,1020,2062
1320,2028,1381,2028,1381,2052,1320,2052
900,2031,941,2031,941,2052,900,2052
959,2031,1024,2031,1024,2052,959,2052
1206,2031,1258,2031,1258,2052,1206,2052
1278,2031,1316,2031,1316,2048,1278,2048
996,2052,1051,2052,1051,2069,996,2069
900,2055,986,2055,986,2072,900,2072
900,2076,1048,2076,1048,2096,900,2096
1182,2076,1234,2076,1234,2096,1182,2096
1234,2076,1323,2076,1323,2096,1234,2096
388,2117,477,2117,477,2138,388,2138
495,2117,532,2117,532,2138,495,2138
532,2117,560,2117,560,2138,532,2138
560,2117,605,2117,605,2138,560,2138
1082,2117,1172,2117,1172,2138,1082,2138
1185,2117,1223,2117,1223,2138,1185,2138
1227,2117,1251,2117,1251,2138,1227,2138
1251,2117,1299,2117,1299,2138,1251,2138
171,2158,230,2158,230,2179,171,2179
230,2158,271,2158,271,2179,230,2179
271,2158,316,2158,316,2179,271,2179
326,2158,415,2158,415,2179,326,2179
419,2158,457,2158,457,2179,419,2179
460,2158,522,2158,522,2179,460,2179
525,2158,546,2158,546,2179,525,2179
550,2158,649,2158,649,2179,550,2179
653,2158,742,2158,742,2182,653,2182
869,2158,928,2158,928,2179,869,2179
928,2158,969,2158,969,2179,928,2179
972,2158,1014,2158,1014,2179,972,2179
1024,2158,1113,2158,1113,2179,1024,2179
1117,2158,1158,2158,1158,2179,1117,2179
1161,2158,1220,2158,1220,2179,1161,2179
1223,2158,1244,2158,1244,2179,1223,2179
1247,2158,1337,2158,1337,2179,1247,2179
1340,2158,1423,2158,1423,2179,1340,2179
